id,(Intercept),GroupP,GroupT2DM,GroupT2DM_P
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_saphenum_group,0.15247959127040472,0.8017876698847727,0.7545516221288152,0.5329182224014883
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__W5053,0.4457014780535714,0.6239335273890635,0.19221545252049999,0.33981875273015394
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonadaceae,0.4676874256648732,1.8266161180255533,-0.432416568392602,0.4258135826888849
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia,-0.10401534447574902,0.902434552379033,0.6481904210199833,1.6812915120781993
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;__,1.7404644370583422,-1.4924024425225708,-1.181772454688614,-1.579249274363993
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group,0.09057567042978233,0.6786120089361746,0.1863547225615792,0.42715702901026853
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;__,-0.10401534447574914,0.12961498385908696,0.5302227975496465,-0.08713448315090355
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Cryptobacterium,0.15989038848577702,0.45431965404257646,-0.12461953121350575,-0.10050845140761669
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Aestuariimicrobium,0.5682476350097956,-0.14191467710321087,-0.1569706961223703,-0.6436470819868182
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ottowia,0.2744036189160772,-0.06756610388966025,-0.2881742242943923,-0.514594909193316
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group,1.2860286323992085,-0.15158977203894558,-0.09096485184304966,-0.13440247969603347
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium,0.5284205517623823,0.5552677252337492,-0.3447716246607458,0.9156663937037146
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella,0.4163853242319304,0.45157945985219483,-0.18472785200299277,0.06357548574662716
